146	409808
146	411465
146	459228
146	483360
146	529391
146	557438
146	619944
146	621379
146	621840
146	623189
146	652880
146	664496
146	703401
146	747333
146	778868
146	792993
146	878797
146	908153
146	908694
146	909222
146	939728
146	977237
146	1007000
146	1018170
146	1058666
146	1074687
146	1106549
146	1175603
146	1183405
146	1238407
146	1246381
146	1256706
146	1272187
146	1272794
146	1300264
146	1326533
146	1348075
146	1476561
146	1478656
146	1487649
146	1494258
146	1498379
146	1509040
146	1739724
146	1747139
146	1878149
146	1905899
146	1962759
146	2012419
146	2030102
146	2069512
146	2099399
146	2105896
146	2205582
146	2238175
146	2361330
146	2425756
146	2430575
146	2579836
146	2609870
146	2802562
146	2998178
146	3097025
146	3223825
146	3702157
146	4720236
146	4840613
146	5411790
146	5947199
146	6556768
146	6873038
146	7430964
146	7463887
146	7601612
146	8853536
146	10455760
146	11377170
147	151
147	163
147	13895
147	22339
147	24285
147	25569
147	26186
147	31114
147	37746
147	43469
147	55174
147	55594
147	61500
147	70215
147	76928
147	80334
147	81478
147	81718
147	81797
147	86756
147	91212
147	93955
147	106796
147	117425
147	120063
147	138657
147	145126
147	147351
147	180113
147	204153
147	208203
147	217027
147	232260
147	234047
147	245716
147	285395
147	289716
147	306697
147	310000
147	331441
147	368822
147	388572
147	389680
147	391170
147	402043
147	411465
147	424057
147	469090
147	483360
147	531502
147	540638
147	596082
147	621379
147	621840
147	630715
147	681833
147	712289
147	747333
147	754808
147	778868
147	786761
147	793681
147	816087
147	857115
147	894615
147	913804
147	952837
147	954814
147	977237
147	987240
147	1000248
147	1013137
147	1049764
147	1074687
147	1106549
147	1140309
147	1146177
147	1202781
147	1256706
147	1392497
147	1439000
147	1478656
147	1498379
147	1533034
147	1559923
147	1588851
147	1629004
147	1637179
147	1686440
147	1831989
147	1912403
147	1920568
147	2030273
147	2043857
147	2069512
147	2099399
147	2192595
147	2279770
147	2309407
147	2425756
147	2609870
147	2624783
147	2703261
147	2970346
147	3028182
147	3326850
147	3355122
147	3495726
147	5051418
147	5947199
147	6873038
147	7223616
147	7463887
147	7698362
147	9210001
147	9741178
151	161
151	9406
151	16142
151	17592
151	24624
151	25484
151	26122
151	28996
151	32564
151	32951
151	35259
151	37463
151	37746
151	39165
151	40114
151	41800
151	42476
151	43469
151	43979
151	49437
151	49918
151	53483
151	55570
151	55594
151	55674
151	60970
151	61138
151	62480
151	63851
151	66362
151	72354
151	73566
151	77100
151	77280
151	77530
151	81939
151	82385
151	85274
151	86876
151	98094
151	116136
151	117425
151	122064
151	124326
151	129493
151	130582
151	133586
151	133620
151	134480
151	138657
151	139906
151	143043
151	145126
151	153581
151	154013
151	154030
151	166772
151	169165
151	171228
151	174160
151	182045
151	188676
151	196017
151	197788
151	199031
151	201086
151	206017
151	218023
151	218723
151	222950
151	225325
151	230254
151	233700
151	234592
151	235435
151	248604
151	250386
151	254444
151	256829
151	256905
151	258522
151	263611
151	268054
151	269162
151	282930
151	296680
151	298359
151	299446
151	315995
151	319065
151	329832
151	333062
151	343310
151	353927
151	359662
151	364120
151	371019
151	371331
151	372640
151	376827
151	382197
151	382821
151	397202
151	419278
151	428385
151	429025
151	436187
151	464906
151	473234
151	475987
151	488962
151	521927
151	528459
151	540638
151	558867
151	580947
151	621840
151	664496
151	728733
151	732094
151	732542
151	738972
151	754808
151	781417
151	821742
151	847427
151	879483
151	908694
151	909222
151	933483
151	1067437
151	1103210
151	1158248
151	1173936
151	1175603
151	1177349
151	1192246
151	1232986
151	1238407
151	1259196
151	1268063
151	1285216
151	1297367
151	1298625
151	1326533
151	1327857
151	1509040
151	1553724
151	1574018
151	1636193
151	1663494
151	1682845
151	1738931
151	1792605
151	1833586
151	1878149
151	1903259
151	1930731
151	1979944
151	2004773
151	2105474
151	2131671
151	2156533
151	2243870
151	2402319
151	2519671
151	2711584
151	2820118
151	3269075
151	3370883
151	3623496
151	4957650
151	6565880
151	6873038
151	7017467
151	7633595
151	7876767
151	8168589
151	10233587
151	10250491
151	11809119
151	12278537
151	12642497
151	13988444
151	18510825
161	26296
161	32744
161	42714
161	44466
161	50246
161	51863
161	53160
161	55174
161	63993
161	64901
161	67770
161	73354
161	74769
161	80041
161	106086
161	107391
161	108393
161	122064
161	122456
161	122734
161	133605
161	135488
161	136242
161	136370
161	138677
161	145482
161	155092
161	166496
161	197768
161	207405
161	219306
161	223933
161	229221
161	244006
161	300105
161	315828
161	316113
161	316853
161	320139
161	334879
161	349728
161	360053
161	373296
161	382821
161	475987
161	545252
161	610070
161	636664
161	694846
161	707809
161	756330
161	805371
161	825472
161	839109
161	853015
161	898505
161	926215
161	991216
161	1008163
161	1032570
161	1116527
161	1243107
161	1275523
161	1343938
161	1350827
161	1364730
161	1471081
161	1491293
161	1518722
161	1530729
161	1547978
161	1748706
161	1836434
161	1862975
161	1924726
161	1949067
161	1996379
161	2171200
161	2379458
161	2382571
161	2431130
161	2439959
161	2576274
161	2832813
161	2838354
161	3118069
161	3128201
161	3424400
161	3426635
161	3442091
161	3846403
161	4088648
161	4109544
161	4469136
161	4588532
161	4866201
161	5878472
161	5900691
161	5949085
161	7391714
161	7961400
161	8010716
161	8101149
161	8270423
161	8494747
161	9128269
161	10078647
161	10342241
161	10971624
161	11809119
161	11843973
161	12432344
161	12556558
161	13983896
161	14063831
161	14442097
161	16585965
161	17692991
161	18006963
161	19695154
163	9337
163	13895
163	17783
163	23062
163	25569
163	26122
163	27005
163	28673
163	37746
163	40114
163	42676
163	46233
163	47469
163	55594
163	55674
163	61234
163	66603
163	70215
163	80334
163	81478
163	81718
163	89558
163	91212
163	91634
163	106796
163	117425
163	121426
163	130970
163	131008
163	134201
163	145126
163	183122
163	187739
163	199475
163	205124
163	220935
163	240400
163	263016
163	294098
163	296680
163	306244
163	318743
163	329832
163	349255
163	349728
163	388572
163	391170
163	402334
163	411465
163	448183
163	472717
163	480387
163	483360
163	559053
163	564115
163	621840
163	630715
163	679414
163	730796
163	793933
163	814244
163	889028
163	977237
163	1106549
163	1183405
163	1185741
163	1238407
163	1243257
163	1256706
163	1328884
163	1366968
163	1383247
163	1438392
163	1461887
163	1476561
163	1498379
163	1686440
163	1708067
163	1718978
163	1843123
163	1905899
163	1989507
163	1994777
163	2012419
163	2030271
163	2099399
163	2130834
163	2309407
163	2340617
163	2425756
163	2430575
163	2543954
163	3028182
163	3128580
163	3495726
163	3702157
163	3819797
163	4534452
163	5875058
163	5947199
163	6092029
163	6361651
163	6686699
163	7601612
163	9187026
163	13193510
165	249
165	41322
165	202990
165	246262
165	311148
165	331665
165	397942
165	407456
165	407708
165	471905
165	510689
165	560867
165	565547
165	774598
165	813714
165	828269
165	2084139
165	3664577
165	3878327
165	5712642
167	176
167	323
167	364
167	1754
167	13976
167	15505
167	19634
167	20003
167	24202
167	34954
167	35374
167	44317
167	44510
167	48868
167	49875
167	58207
167	61528
167	71973
167	105918
167	113649
167	141374
167	148537
167	157215
167	178424
167	184434
167	197457
167	205707
167	219539
167	225587
167	228868
167	243618
167	255411
167	282033
167	308882
167	313224
167	326329
167	338320
167	338826
167	344547
167	345873
167	359823
167	363249
167	365837
167	388628
167	394053
167	395777
167	397842
167	399859
167	420987
167	428334
167	431392
167	443499
167	447970
167	449512
167	451150
167	464016
167	465906
167	467299
167	469864
167	486134
167	493182
167	509359
167	523013
167	535665
167	538451
167	540347
167	548233
167	564785
167	566002
167	587205
167	594029
167	634725
167	637217
167	647905
167	648575
167	656254
167	665076
167	686357
167	704954
167	716790
167	724972
167	736598
167	774013
167	778713
167	797768
167	798985
167	811199
167	824301
167	834147
167	860818
167	901266
167	948821
167	1000018
167	1022801
167	1067351
167	1086651
167	1127524
167	1133944
167	1160194
167	1201766
167	1214159
167	1241151
167	1246568
167	1269665
167	1273296
167	1380657
167	1385837
167	1487788
167	1558164
167	1571740
167	1591517
167	1592148
167	1655551
167	1707655
167	1744976
167	1765554
167	1786897
167	1804550
167	1872411
167	1918528
167	1919603
167	1989537
167	2030768
167	2056848
167	2099033
167	2120956
167	2167551
167	2222980
167	2289542
167	2921428
167	2927064
167	3126426
167	3809103
167	4258574
167	4333585
167	4407656
167	5149063
167	5487595
167	5901334
167	5973801
167	6660619
167	7717057
167	8637153
167	9507176
167	11499222
167	12169642
167	12996134
167	13063328
167	14237881
167	14741193
167	16052190
167	17169155
167	19528425
167	19928555
167	21498976
167	22103556
167	22654973
167	30056383
167	49796867
168	170
168	175
168	187
168	204
168	209
168	210
168	341
168	349
168	806
168	807
168	330722
168	864744
168	1065372
168	1198589
168	24706677
168	27072129
169	340
169	24285
169	50759
169	91770
169	1259225
169	1458701
169	3490848
169	62444479
170	173
170	175
170	187
170	202
170	204
170	209
170	210
170	217
170	222
170	298
170	341
170	349
170	691
170	806
170	807
170	91770
170	1198589
173	198692
173	709856
173	778213
173	2433982
173	22016441
173	26999667
175	185
175	209
175	210
175	691
175	806
175	807
175	853
175	1130
175	8783
175	69635
175	93265
175	102664
175	751937
175	759050
175	868802
175	1637857
175	2330086
175	4252959
175	7782608
175	12894109
175	14699732
176	364
176	371
176	7482
176	22508
176	35226
176	148391
176	174960
176	190382
176	225508
176	229534
176	311468
176	321400
176	342931
176	355557
176	355587
176	378562
176	398120
176	398611
176	399859
176	402192
176	436462
176	445116
176	462635
176	462816
176	476364
176	487421
176	525933
176	547876
176	564064
176	597895
176	625450
176	736598
176	742348
176	743712
176	781140
176	798985
176	802823
176	913030
176	928000
176	1051568
176	1075198
176	1091010
176	1164781
176	1175744
176	1194877
176	1285753
176	1428226
176	1459690
176	1478406
176	1556722
176	1570813
176	1574376
176	1588142
176	1599093
176	1644372
176	1696480
176	1722793
176	1899383
176	1941146
176	1943426
176	2238010
176	2259385
176	2289542
176	2348171
176	2393431
176	2404190
176	2470238
176	2484499
176	2518168
176	3784811
176	3837027
176	6282851
176	9746169
176	18127413
176	19476451
176	21312971
180	373
180	437
180	466
180	619
180	623
180	856
180	937
180	945
180	1443
180	1526
180	1742
180	1947
180	2429
180	3094
180	8663
180	8996
180	11494
180	20526
180	42351
180	42395
180	61528
180	63733
180	93647
180	104875
180	125553
180	175148
180	175202
180	212586
180	309831
180	347218
180	593551
180	610131
180	879634
180	907792
180	930165
180	950378
180	1081688
180	1619934
180	2022418
180	2026974
180	2132052
180	4759678
180	5002030
180	5548220
180	7357932
180	9717371
180	10157768
180	11161064
180	13670616
180	14476676
180	15127758
180	15127825
180	15323141
180	15334718
180	23960761
180	33935618
181	786
181	792
182	705
182	718
182	831
182	832
182	1359
182	196231
182	973212
182	1415193
182	6715450
182	6885107
182	8375361
182	23910493
183	185
183	431739
183	2243381
183	12193958
183	19974022
185	192
185	483
185	463016
185	777284
185	1190319
185	23144912
187	188
187	190
187	454
187	482
187	1130
187	345129
187	642660
187	648835
188	830
190	8637
191	349
191	448
191	451
191	484
191	575
191	609
191	762
191	817
191	1017
191	1754
191	1954
191	2429
191	2714
191	61528
191	102579
191	172506
191	262676
191	442245
191	480302
191	626944
191	714965
191	756660
191	828804
191	833247
191	871158
191	969903
191	1003160
191	1099738
191	1397515
191	1743313
191	1881334
191	2007253
191	4022305
191	4254796
191	4690728
191	4910924
191	6362987
191	12055541
191	13645205
192	99434
192	223750
192	226270
192	1437942
192	2097978
192	2120554
192	2381466
192	2572354
192	9650523
192	13644382
192	14356627
192	16720720
192	21498457
192	51593599
200	37339
200	51185
200	64821
200	80504
200	113915
200	168678
200	172506
200	196797
200	217927
200	227150
200	374802
200	404406
200	460984
200	517495
200	518013
200	638206
200	727590
200	766146
200	1020288
200	1065522
200	1204351
200	1235281
200	1474765
200	1586931
200	1601952
200	1621024
200	2078950
200	2459518
200	3506756
200	4022305
200	6095280
200	18389006
202	323184
202	333453
202	2389037
202	2530422
202	2801851
202	3194904
202	3297306
202	5973193
202	6092663
202	7425594
202	7426473
204	209
204	210
204	806
204	807
204	1130
204	8783
204	423341
204	751937
204	759050
204	868802
209	210
209	211
209	215
209	216
209	217
209	228
209	230
209	238
209	239
209	349
209	504
209	1129337
210	211
210	215
210	216
210	217
210	228
210	230
210	238
210	239
210	249
210	295
210	349
210	508
210	534
210	30831
210	246262
210	422926
210	423341
210	525619
210	1129337
210	1891760
211	215
211	217
211	219
211	220
211	225
211	228
211	230
211	233
211	238
211	245
211	261
211	342
211	461
215	217
215	223
215	230
215	387
215	389
215	1800
215	2677727
215	19208202
215	32850507
217	219
217	220
217	222
217	225
217	228
217	230
217	233
217	237
217	238
217	245
217	261
217	298
217	299
217	302
217	305
217	310
217	334
217	342
217	346
217	779
217	780
217	876
217	879
217	948
217	980
217	987
217	1002
217	1012
217	22388
217	2052483
217	3745539
217	7578558
217	18173663
219	220
219	245
219	286
219	45672
219	48867
219	72054
219	80300
219	252921
219	316133
219	408599
219	428410
219	432600
219	436923
219	453755
219	465264
219	471267
219	488082
219	499958
219	511287
219	686925
219	1465791
219	1723317
219	1829782
219	2168191
219	2461568
219	3694838
219	15979481
220	222
220	225
220	233
220	237
220	245
220	261
220	342
220	779
222	233
222	261
222	298
222	299
222	302
222	334
222	342
222	779
222	980
222	987
222	22388
222	200728
222	227862
222	329963
222	444423
222	631216
222	777894
222	793107
222	1211003
222	1475118
222	2070592
222	3745539
222	5564172
222	6466512
222	7578558
222	16640016
225	230
228	238
230	238
233	298
233	302
233	305
233	895
236	411
237	15832
239	242
239	243
239	244
239	246
239	247
239	253
239	467
239	85995
239	297079
239	600343
239	684143
239	709519
239	1334765
239	3678297
244	204824
244	500967
244	1077286
244	19100817
245	255
245	256
245	257
245	259
245	260
245	261
245	262
245	273
245	275
245	415
245	494
245	505
245	531
245	618
245	713
245	968
245	3431
245	345205
245	427690
245	465862
245	466166
245	477206
245	497326
245	501933
245	539588
245	539900
245	568255
245	582798
245	594078
245	599230
245	624082
245	679295
245	727447
245	783751
245	846815
245	1042562
245	1168646
245	1335862
245	1416551
245	1786599
245	2672524
245	4987346
245	11814302
245	17359655
245	21736787
245	35236667
245	37251288
245	37258287
245	38350058
245	54035556
245	55599757
248	21550
248	21783
248	22591
248	23913
248	1029242
248	1112207
248	1433275
248	1646609
248	2334076
248	3358538
248	23576635
249	271
249	289
249	323
249	341
249	349
249	27927
249	29960
249	31811
249	45126
249	57332
249	77607
249	88390
249	145150
249	190608
249	237489
249	246262
249	249720
249	279772
249	311148
249	399368
249	403524
249	412439
249	667032
249	1062010
249	1359396
249	1428026
249	1438728
249	1738373
249	1743944
249	2379737
249	3830803
249	4249526
249	4636087
249	6043089
249	7780929
253	1203356
253	1334765
255	10301
255	42325
255	189678
255	414000
255	1026018
255	2747884
255	4881009
257	211790
257	487785
257	501854
257	538227
257	545734
257	750416
257	1312444
257	1409381
257	1468440
257	1729563
257	3142500
257	3228311
257	10670244
257	11702142
257	25734259
261	299
261	302
261	305
261	342
261	872
261	873
261	875
261	876
261	879
261	881
261	895
261	898
261	948
261	987
261	1002
261	1008
261	1018
261	200728
261	1211003
261	22683713
261	22902309
261	107549398
262	539900
262	679295
270	293
270	42606
270	47029
270	69886
270	162687
270	253078
270	253529
270	280562
270	282996
270	306135
270	319718
270	377978
270	400867
270	526870
270	574723
270	580515
270	583701
270	600235
270	624986
270	699442
270	703586
270	720511
270	753926
270	776046
270	845922
270	886609
270	1071847
270	1093851
270	1138774
270	1403954
270	1408959
270	1577768
270	1577777
270	1770668
270	1896965
270	1967265
270	2638404
270	3465143
270	3600873
270	3800145
270	3997612
270	4000715
270	4030848
270	4078015
270	4114475
270	4287845
270	4537897
270	4921864
270	5098067
270	5369168
270	8168020
270	14997370
271	289
271	297
271	349
271	27927
271	88390
271	246262
271	6043089
273	275
273	283
273	294
273	462
273	505
273	477206
273	550941
273	568255
273	670611
273	1168646
273	1367068
273	2120585
275	505
275	531
275	533
275	477206
275	640330
275	1631920
275	2428595
284	307
284	401
284	402
284	189555
284	2334671
284	2460296
284	4438552
284	9527641
284	17360646
284	18688949
284	21038681
284	22461519
284	28021239
284	35232968
284	35667049
284	36020995
284	38350058
284	39422646
284	44946224
284	45578698
284	46157631
284	46160708
284	46218845
284	46525459
284	46804285
284	47567669
284	48671007
284	49006850
284	49243263
284	49562173
284	49798695
284	51629739
284	53213743
284	56064653
284	56654876
284	58056147
284	59573540
284	60922255
284	70269516
284	70705197
284	74392675
284	75584732
284	83063959
284	84043034
284	88527011
284	89976067
284	93707393
284	108386705
284	109882219
284	110077910
284	110361547
284	111487283
284	112954065
284	113599962
284	113858081
284	113878500
284	116512708
284	116657692
284	118077404
284	118697485
284	120338810
286	16409
286	45672
286	51044
286	80300
286	80960
286	80988
286	81194
286	122279
286	140416
286	192112
286	209758
286	211285
286	235357
286	237446
286	238390
286	240161
286	244668
286	270909
286	284594
286	293002
286	300533
286	338113
286	347533
286	347889
286	350532
286	352524
286	352939
286	355473
286	357766
286	359437
286	362760
286	363044
286	363134
286	365093
286	372046
286	377318
286	377498
286	381603
286	383152
286	384649
286	386128
286	391176
286	392330
286	392734
286	393222
286	402699
286	405998
286	408457
286	408638
286	408767
286	424560
286	428313
286	429127
286	431373
286	436923
286	439352
286	440200
286	447383
286	463106
286	477867
286	492265
286	512180
286	512572
286	516927
286	536204
286	539695
286	555085
286	567894
286	572355
286	580775
286	581583
286	630603
286	654003
286	694122
286	741652
286	790706
286	1010410
286	1035566
286	1131275
286	1186161
286	1193846
286	1284434
286	1288244
286	1497421
286	1690388
286	1737823
286	1846469
286	1981919
286	2316996
286	2650421
286	2891221
286	3785454
286	4527681
286	5748893
286	10281543
286	12262519
286	20336138
286	21647025
286	26129676
286	27861296
289	297
289	27927
289	77607
293	42606
293	43735
293	47029
293	68023
293	69886
293	76918
293	253078
293	253529
293	282996
293	306135
293	319718
293	400867
293	495808
293	574723
293	694113
293	703586
293	776046
293	795852
293	825627
293	873850
293	879429
293	1093851
293	1154677
293	1157484
293	1176628
293	1417920
293	1474936
293	1577768
293	1577777
293	1896965
293	1967265
293	2052216
293	2062504
293	3279192
293	3800145
293	3885359
293	3970449
293	4000715
293	4030848
293	4078015
293	4082725
293	4287845
293	4419175
293	4537897
293	5098067
293	5301197
293	5369168
293	8520171
297	349
297	27927
297	131348
297	189533
297	191742
297	192063
297	246262
297	322885
297	2466059
298	299
298	334
298	342
298	363
298	413
298	444
298	663334
298	938247
299	334
299	779
300	1246
300	2841
300	14094
300	75053
300	147783
300	174651
300	178153
300	204855
300	224282
300	231960
300	243722
300	255888
300	264263
300	265578
300	307820
300	309564
300	321848
300	342754
300	432205
300	454796
300	464031
300	650612
300	671845
300	739526
300	754482
300	778894
300	855727
300	887164
300	897412
300	1014146
300	1037834
300	1144746
300	1149523
300	1242823
300	1530379
300	1675860
300	1692603
300	1711110
300	1816950
300	1973108
300	1989771
300	2022994
300	2092243
300	2173375
300	4230451
300	5963897
300	7602237
300	7891604
300	8338273
301	75053
301	112065
301	167575
301	202197
301	204855
301	224282
301	307820
301	324733
301	333819
301	392819
301	417735
301	432205
301	519702
301	553319
301	630865
301	754482
301	855727
301	887164
301	945385
301	1247282
301	1558716
301	1622935
301	1652768
301	1783700
301	1788389
301	1815550
301	2022994
301	2023378
301	2225573
301	2335866
301	4735684
301	5078762
301	6171971
301	18127907
301	22951947
301	23023531
302	310
302	311
302	342
302	779
302	987
302	264387
305	316
305	317
305	376
305	379
305	458
307	8636
307	160449
307	469189
307	631133
307	774807
307	791373
307	1114884
307	1143542
307	2101531
307	2865081
307	5856855
307	11679029
310	311
310	314
310	315
310	264387
311	479
311	284276
316	317
316	458
317	318
319	371
319	466
319	1246
319	2725
319	6465
319	61528
319	90216
319	116632
319	203932
319	452685
319	827159
319	848872
319	906838
319	1054461
319	1376660
319	1440661
319	1977355
319	2131205
319	2613285
319	2692419
319	2844280
319	6210597
320	322
320	323
320	325
320	328
320	372
320	453
320	8490
320	17853
320	18945
320	24245
320	93265
320	119724
320	335301
320	451745
320	659030
320	727414
320	1053750
320	1743944
320	1839939
320	1931063
320	2642843
320	3551335
320	4754818
321	325
321	8490
321	382300
321	844782
321	1081969
322	600936
322	1733532
322	3843258
322	5429266
323	325
323	1754
323	17853
323	38059
323	335301
323	1053750
323	1738373
323	1743944
323	3433513
323	63966375
323	67126980
325	328
325	348
325	429
325	437
325	466
325	937
325	1246
325	1443
325	1742
325	1754
325	1892
325	1938
325	4791
325	8490
325	17797
325	17853
325	21359
325	21721
325	23727
325	38883
325	43943
325	52769
325	66010
325	105925
325	118946
325	139719
325	152358
325	160466
325	176490
325	188418
325	344547
325	418859
325	558994
325	824974
325	844811
325	877619
325	969816
325	979352
325	1040383
325	1844635
325	2153990
325	2223052
325	2642843
325	3067908
325	3551335
325	3630878
325	3726871
325	4308016
325	4357728
325	4512167
325	4801920
325	11638059
325	28755810
326	1942682
327	462979
327	1081659
327	6358219
328	2526
328	17853
328	18163
328	64013
328	265537
328	286115
328	473452
328	928000
328	971648
328	973208
328	1036748
328	1047326
328	1278005
328	4176533
328	4884208
328	6995573
329	332
329	345
329	347
329	348
329	365
329	367
329	369
329	381
329	443
329	421633
329	422651
329	543309
329	1018457
329	1457332
329	5452896
330	331
330	377
330	424
330	430
330	452
330	519
330	8490
330	9136
330	60720
330	219824
330	629485
330	2897128
330	4681822
331	430
331	52162
331	60720
331	75256
331	190470
331	219824
331	306947
331	1529145
331	11763216
331	16313716
332	348
332	369
332	421633
332	1457332
334	363
334	516
334	527
334	620
334	702249
334	1127354
334	1678616
334	2120140
334	2983215
337	339
337	104598
337	147947
337	217342
337	666389
337	714105
337	856719
337	857198
337	857773
337	859336
337	860855
337	871527
337	886884
337	896082
337	947412
337	953146
337	964039
337	972095
337	995372
337	1000896
337	1040823
337	1638359
337	2613081
337	3597361
337	4602843
337	6278914
337	7661377
337	23028480
339	357
339	358
339	361
339	362
339	366
339	463
339	1281750
339	5750049
340	383
340	448
340	1613
340	2429
340	21721
340	23727
340	33884
340	38642
340	41432
340	61528
340	72562
340	74716
340	128018
340	164244
340	168899
340	189396
340	259803
340	309831
340	316860
340	335179
340	570746
340	617817
340	697352
340	814098
340	871265
340	871607
340	872187
340	877734
340	1080563
340	1132478
340	1300029
340	1399606
340	1464363
340	1547617
340	1678489
340	1943881
340	2144569
340	2169490
340	2177476
340	2226100
340	2238419
340	2290802
340	2302273
340	2352067
340	2446341
340	2539663
340	2630176
340	8204573
340	8815406
341	349
341	363
341	444
341	806
341	1130
341	77671
341	102664
341	246262
341	423341
341	759050
341	1678275
341	2237871
341	14839937
342	343
342	344
342	346
342	455
342	555
342	779
342	980
342	1000656
343	193770
343	362450
343	426233
343	439737
343	441351
343	731819
343	781845
343	799440
343	1241427
343	1628903
343	1631300
343	1939460
343	3495917
343	5553934
343	6455264
343	9435192
343	12839929
343	36795945
343	42341496
343	44221652
343	47885398
343	60311074
343	66560168
345	3614
347	348
347	380
348	387074
348	418859
348	558994
348	3906118
348	4512167
348	6229197
349	351
349	354
349	388
349	1443
349	5008
349	5463
349	7731
349	8946
349	17904
349	33773
349	47146
349	53689
349	77607
349	92091
349	185156
349	227199
349	246262
349	339474
349	367552
349	372197
349	399368
349	403524
349	550914
349	593459
349	757026
351	5463
351	7049
351	8946
351	16421
351	17873
351	23978
351	43819
351	49325
351	87779
351	97993
351	145238
351	145308
351	157394
351	166738
351	182244
351	184383
351	184456
351	184697
351	184749
351	188775
351	227199
351	240681
351	257624
351	299024
351	323484
351	339474
351	372197
351	378004
351	426728
351	439538
351	695896
351	1068186
351	1265923
351	1351139
351	1528287
351	1693737
351	2285462
351	2550821
